Variable,Coefficient,Std_Error,P_value,Model,R_squared,N_obs
const,-2.981555974335137e-19,4.098453454199141e-18,0.9420063977426546,Model_3_FE_TwoWay_Crisis,0.10128456522240237,145.0
corr_inv_l1,0.000729176955903385,0.0014943706163200673,0.6255858196830091,Model_3_FE_TwoWay_Crisis,0.10128456522240237,145.0
infl_diff_l1,-0.006784239137159702,0.0009607537578853642,1.648672473363365e-12,Model_3_FE_TwoWay_Crisis,0.10128456522240237,145.0
ca_gdp_l1,-0.0004981164292742691,0.0020528713945394002,0.8082813802357147,Model_3_FE_TwoWay_Crisis,0.10128456522240237,145.0
reserves_moi_l1,-0.005200487442557555,0.007359673531414725,0.47980308478713674,Model_3_FE_TwoWay_Crisis,0.10128456522240237,145.0
gdp_growth_l1,-0.004511999600910939,0.0038832041640530822,0.24526513581702836,Model_3_FE_TwoWay_Crisis,0.10128456522240237,145.0
AFC_97_98,1.2220055093803236e-19,8.890709488573865e-20,0.16929436510800466,Model_3_FE_TwoWay_Crisis,0.10128456522240237,145.0
GFC_08_09,-6.918554563982532e-20,4.8293755595662796e-20,0.15197270651163003,Model_3_FE_TwoWay_Crisis,0.10128456522240237,145.0
COVID_20_22,9.492841276371083e-20,6.86384093241544e-20,0.16665819790895176,Model_3_FE_TwoWay_Crisis,0.10128456522240237,145.0
